service_name,status,updated_time
AUTH,DOWN,2025-04-19 03:20:00
FTP,DOWN,2025-04-26 07:35:00
FTP,DOWN,2025-04-09 20:49:00
MAIL,UP,2025-03-08 10:56:00
DB,DOWN,2025-05-06 05:29:00
FTP,DOWN,2025-04-18 08:50:00
AUTH,UP,2025-04-21 08:27:00
HTTP,DOWN,2025-05-02 05:45:00
AUTH,DOWN,2025-04-16 17:03:00
AUTH,UP,2025-03-09 08:20:00
FTP,DOWN,2025-04-03 04:56:00
FTP,DOWN,2025-05-03 03:46:00
HTTP,UP,2025-05-05 07:22:00
MAIL,DOWN,2025-04-29 10:07:00
MAIL,UP,2025-05-04 04:12:00
HTTP,DOWN,2025-03-29 06:35:00
HTTP,DOWN,2025-03-21 20:28:00
FTP,DOWN,2025-04-05 04:12:00
HTTP,DOWN,2025-04-30 22:36:00
MAIL,DOWN,2025-03-26 17:20:00
FTP,UP,2025-03-10 17:58:00
HTTP,DOWN,2025-03-23 11:33:00
AUTH,UP,2025-03-15 00:56:00
MAIL,DOWN,2025-04-25 01:16:00
MAIL,UP,2025-03-18 01:35:00
DB,DOWN,2025-04-28 06:33:00
MAIL,UP,2025-03-30 06:27:00
MAIL,DOWN,2025-04-26 09:59:00
AUTH,UP,2025-03-13 08:21:00
DB,UP,2025-04-21 03:54:00
HTTP,UP,2025-03-13 09:00:00
MAIL,DOWN,2025-03-30 03:48:00
DB,UP,2025-04-15 06:15:00
AUTH,DOWN,2025-03-12 16:54:00
AUTH,UP,2025-04-14 23:08:00
AUTH,DOWN,2025-04-21 07:19:00
AUTH,UP,2025-03-22 23:02:00
DB,UP,2025-03-26 02:59:00
HTTP,DOWN,2025-04-08 18:38:00
AUTH,DOWN,2025-03-30 23:03:00
MAIL,DOWN,2025-05-10 21:27:00
AUTH,UP,2025-03-09 12:18:00
FTP,DOWN,2025-04-09 10:36:00
DB,UP,2025-04-12 02:53:00
AUTH,UP,2025-05-01 04:18:00
HTTP,UP,2025-05-10 12:49:00
HTTP,DOWN,2025-04-30 05:14:00
FTP,UP,2025-04-16 23:05:00
DB,UP,2025-03-13 01:58:00
AUTH,DOWN,2025-04-03 15:19:00
MAIL,DOWN,2025-04-23 21:59:00
AUTH,UP,2025-04-30 14:01:00
AUTH,UP,2025-05-05 18:32:00
HTTP,DOWN,2025-03-18 22:22:00
MAIL,UP,2025-03-13 04:55:00
DB,DOWN,2025-04-08 17:53:00
HTTP,DOWN,2025-04-14 01:12:00
DB,DOWN,2025-05-09 09:06:00
FTP,DOWN,2025-03-30 22:35:00
DB,UP,2025-03-11 18:49:00
DB,DOWN,2025-04-18 03:38:00
MAIL,DOWN,2025-05-02 08:03:00
MAIL,UP,2025-04-15 02:39:00
DB,UP,2025-04-20 07:26:00
HTTP,DOWN,2025-04-25 23:37:00
HTTP,UP,2025-03-29 18:16:00
HTTP,DOWN,2025-05-02 03:40:00
MAIL,DOWN,2025-04-01 03:12:00
DB,UP,2025-03-28 20:05:00
DB,UP,2025-04-27 07:50:00
AUTH,UP,2025-03-18 03:19:00
FTP,DOWN,2025-04-07 16:27:00
DB,DOWN,2025-03-21 22:27:00
FTP,DOWN,2025-04-01 22:28:00
HTTP,DOWN,2025-04-22 11:19:00
AUTH,UP,2025-04-25 19:20:00
FTP,DOWN,2025-04-14 12:07:00
FTP,UP,2025-04-20 23:58:00
HTTP,UP,2025-04-12 20:46:00
MAIL,UP,2025-04-30 04:07:00
MAIL,UP,2025-04-01 08:45:00
AUTH,UP,2025-03-21 15:03:00
AUTH,UP,2025-04-12 22:54:00
FTP,UP,2025-04-05 01:23:00
AUTH,UP,2025-04-15 18:42:00
DB,DOWN,2025-05-11 16:49:00
FTP,DOWN,2025-03-18 03:59:00
DB,UP,2025-03-14 14:20:00
FTP,UP,2025-05-05 00:58:00
MAIL,UP,2025-05-08 07:18:00
HTTP,UP,2025-04-30 16:17:00
DB,DOWN,2025-05-12 16:03:00
DB,UP,2025-04-22 02:16:00
FTP,DOWN,2025-04-10 23:17:00
MAIL,UP,2025-03-23 14:16:00
HTTP,UP,2025-04-04 04:22:00
DB,DOWN,2025-04-10 18:16:00
DB,DOWN,2025-04-26 01:07:00
AUTH,DOWN,2025-05-15 15:07:00
MAIL,UP,2025-03-20 10:39:00
HTTP,UP,2025-03-08 22:41:00
HTTP,UP,2025-05-13 15:07:00
AUTH,UP,2025-03-11 04:34:00
AUTH,UP,2025-05-11 23:32:00
AUTH,UP,2025-04-16 20:16:00
MAIL,UP,2025-03-29 21:07:00
FTP,UP,2025-04-12 05:33:00
FTP,UP,2025-05-05 02:18:00
FTP,UP,2025-04-23 21:29:00
AUTH,DOWN,2025-04-11 15:34:00
MAIL,UP,2025-04-19 01:03:00
HTTP,DOWN,2025-05-10 13:49:00
DB,UP,2025-05-15 23:14:00
MAIL,UP,2025-04-14 17:16:00
DB,DOWN,2025-04-13 08:44:00
MAIL,DOWN,2025-03-30 18:31:00
FTP,DOWN,2025-03-09 09:41:00
HTTP,DOWN,2025-03-30 19:36:00
DB,UP,2025-04-10 17:40:00
HTTP,UP,2025-04-29 07:26:00
FTP,UP,2025-05-16 06:02:00
HTTP,DOWN,2025-05-15 08:34:00
MAIL,UP,2025-03-28 23:35:00
DB,UP,2025-04-14 06:07:00
FTP,DOWN,2025-05-07 20:06:00
MAIL,DOWN,2025-03-21 11:29:00
MAIL,UP,2025-03-11 08:48:00
DB,DOWN,2025-03-18 12:56:00
DB,UP,2025-03-26 17:44:00
AUTH,UP,2025-05-14 12:58:00
MAIL,DOWN,2025-03-20 02:40:00
AUTH,UP,2025-03-19 08:42:00
FTP,UP,2025-04-30 10:19:00
FTP,UP,2025-05-02 00:13:00
DB,UP,2025-05-01 10:22:00
DB,DOWN,2025-04-05 22:45:00
AUTH,DOWN,2025-05-08 04:24:00
MAIL,DOWN,2025-05-11 14:45:00
HTTP,DOWN,2025-03-22 17:53:00
FTP,UP,2025-04-22 05:34:00
FTP,UP,2025-05-02 04:00:00
HTTP,UP,2025-04-17 12:33:00
AUTH,DOWN,2025-04-18 20:08:00
HTTP,UP,2025-04-13 10:33:00
AUTH,DOWN,2025-03-11 20:08:00
DB,UP,2025-03-25 12:28:00
AUTH,UP,2025-04-24 17:23:00
DB,UP,2025-03-14 18:36:00
DB,DOWN,2025-03-17 00:09:00
MAIL,UP,2025-04-22 02:36:00
MAIL,UP,2025-04-02 05:58:00
DB,UP,2025-04-14 00:04:00
DB,UP,2025-04-25 08:14:00
DB,UP,2025-04-03 17:23:00
MAIL,DOWN,2025-03-23 01:20:00
MAIL,UP,2025-04-12 03:38:00
AUTH,UP,2025-04-08 23:23:00
HTTP,DOWN,2025-04-28 12:37:00
HTTP,UP,2025-04-19 00:44:00
MAIL,UP,2025-04-21 10:27:00
HTTP,DOWN,2025-04-17 01:37:00
DB,UP,2025-03-15 11:18:00
HTTP,DOWN,2025-05-16 14:54:00
MAIL,DOWN,2025-05-12 06:01:00
HTTP,DOWN,2025-05-06 04:02:00
FTP,DOWN,2025-03-24 01:30:00
MAIL,UP,2025-04-26 12:16:00
AUTH,DOWN,2025-04-10 10:47:00
HTTP,UP,2025-05-11 00:45:00
DB,UP,2025-03-19 05:34:00
HTTP,UP,2025-03-10 08:40:00
DB,UP,2025-03-26 22:35:00
MAIL,DOWN,2025-04-03 07:20:00
AUTH,UP,2025-05-06 05:26:00
AUTH,DOWN,2025-04-14 05:22:00
MAIL,DOWN,2025-04-05 20:54:00
HTTP,UP,2025-05-02 04:43:00
MAIL,UP,2025-05-05 21:47:00
AUTH,UP,2025-04-12 04:39:00
AUTH,DOWN,2025-05-16 11:10:00
DB,DOWN,2025-04-06 09:46:00
FTP,UP,2025-03-16 03:16:00
FTP,UP,2025-05-12 08:57:00
FTP,DOWN,2025-04-09 22:38:00
MAIL,DOWN,2025-05-10 07:58:00
MAIL,UP,2025-05-09 08:38:00
FTP,UP,2025-05-03 02:21:00
FTP,DOWN,2025-04-30 11:57:00
MAIL,UP,2025-04-15 05:28:00
MAIL,DOWN,2025-04-08 01:15:00
FTP,DOWN,2025-04-30 13:07:00
MAIL,DOWN,2025-04-11 06:30:00
AUTH,DOWN,2025-04-18 10:11:00
AUTH,UP,2025-05-07 12:20:00
HTTP,UP,2025-03-24 23:03:00
DB,UP,2025-04-27 13:40:00
MAIL,UP,2025-04-22 12:49:00
MAIL,UP,2025-03-25 21:45:00
HTTP,UP,2025-04-15 13:16:00
MAIL,DOWN,2025-03-22 10:55:00
HTTP,DOWN,2025-03-16 04:10:00
DB,UP,2025-04-06 05:29:00
AUTH,DOWN,2025-03-30 03:44:00
MAIL,DOWN,2025-05-16 02:28:00
AUTH,DOWN,2025-04-17 16:59:00
MAIL,DOWN,2025-04-10 21:23:00
DB,UP,2025-04-04 13:41:00
AUTH,DOWN,2025-04-28 01:44:00
AUTH,UP,2025-04-09 06:06:00
HTTP,DOWN,2025-05-03 18:18:00
FTP,UP,2025-03-18 03:56:00
FTP,DOWN,2025-03-22 22:21:00
MAIL,DOWN,2025-04-24 15:31:00
AUTH,DOWN,2025-05-07 20:59:00
MAIL,UP,2025-04-12 20:26:00
MAIL,DOWN,2025-03-09 12:41:00
MAIL,DOWN,2025-05-07 08:31:00
AUTH,UP,2025-03-17 00:55:00
MAIL,UP,2025-03-23 02:51:00
MAIL,UP,2025-03-30 03:23:00
DB,DOWN,2025-05-13 19:03:00
FTP,UP,2025-05-04 03:48:00
AUTH,UP,2025-05-15 13:57:00
MAIL,UP,2025-03-19 23:36:00
FTP,DOWN,2025-04-25 14:59:00
HTTP,DOWN,2025-04-06 19:47:00
HTTP,DOWN,2025-04-13 11:26:00
DB,UP,2025-04-23 08:02:00
AUTH,UP,2025-04-24 20:10:00
AUTH,DOWN,2025-04-09 07:59:00
DB,UP,2025-04-26 16:26:00
AUTH,DOWN,2025-03-17 06:04:00
AUTH,UP,2025-04-01 11:08:00
MAIL,UP,2025-04-17 08:36:00
AUTH,UP,2025-05-08 21:10:00
AUTH,DOWN,2025-05-11 13:03:00
AUTH,DOWN,2025-04-10 13:00:00
FTP,UP,2025-05-11 18:28:00
FTP,DOWN,2025-05-09 17:06:00
FTP,DOWN,2025-03-19 20:38:00
HTTP,DOWN,2025-05-02 12:40:00
DB,UP,2025-03-25 20:38:00
MAIL,DOWN,2025-03-09 19:01:00
MAIL,DOWN,2025-04-17 08:42:00
DB,DOWN,2025-03-12 12:28:00
HTTP,UP,2025-04-08 09:06:00
DB,UP,2025-05-02 03:35:00
DB,DOWN,2025-03-29 16:27:00
DB,UP,2025-04-17 05:01:00
MAIL,DOWN,2025-03-29 18:38:00
FTP,DOWN,2025-04-03 01:34:00
AUTH,DOWN,2025-05-05 13:11:00
HTTP,DOWN,2025-03-31 01:55:00
AUTH,UP,2025-04-10 05:35:00
HTTP,UP,2025-04-04 19:07:00
HTTP,UP,2025-05-03 04:50:00
MAIL,UP,2025-05-08 21:38:00
DB,DOWN,2025-04-07 02:35:00
MAIL,DOWN,2025-04-14 16:48:00
HTTP,UP,2025-03-09 08:14:00
DB,UP,2025-03-10 13:53:00
AUTH,DOWN,2025-05-07 19:00:00
MAIL,UP,2025-05-07 19:46:00
DB,UP,2025-04-04 21:09:00
AUTH,UP,2025-05-10 18:41:00
MAIL,UP,2025-04-06 01:19:00
HTTP,DOWN,2025-04-15 09:56:00
FTP,UP,2025-04-07 00:53:00
FTP,UP,2025-03-11 17:51:00
HTTP,UP,2025-04-15 13:19:00
DB,DOWN,2025-04-24 22:49:00
DB,UP,2025-04-23 15:20:00
DB,UP,2025-05-09 14:58:00
HTTP,UP,2025-04-20 21:03:00
AUTH,DOWN,2025-03-23 22:25:00
AUTH,UP,2025-05-14 16:42:00
FTP,UP,2025-04-29 01:16:00
FTP,DOWN,2025-03-21 21:14:00
DB,UP,2025-04-28 23:00:00
DB,DOWN,2025-05-02 10:44:00
FTP,DOWN,2025-03-11 01:15:00
AUTH,UP,2025-04-11 17:40:00
AUTH,UP,2025-04-01 14:08:00
DB,DOWN,2025-04-27 18:56:00
AUTH,UP,2025-03-21 04:45:00
MAIL,UP,2025-03-11 19:14:00
DB,DOWN,2025-04-08 11:59:00
FTP,DOWN,2025-03-22 00:45:00
FTP,DOWN,2025-03-20 17:14:00
AUTH,DOWN,2025-03-11 19:55:00
DB,UP,2025-05-06 04:38:00
AUTH,DOWN,2025-04-02 12:42:00
FTP,DOWN,2025-03-12 04:22:00
HTTP,DOWN,2025-04-02 10:13:00
MAIL,DOWN,2025-03-11 14:45:00
MAIL,UP,2025-04-06 06:24:00
DB,DOWN,2025-04-21 01:12:00
MAIL,UP,2025-05-01 15:17:00
HTTP,UP,2025-05-06 20:59:00
MAIL,DOWN,2025-04-02 12:18:00
MAIL,DOWN,2025-04-09 15:30:00
HTTP,UP,2025-04-24 09:40:00
FTP,DOWN,2025-04-09 03:52:00
AUTH,DOWN,2025-04-27 10:36:00
FTP,DOWN,2025-05-05 08:39:00
MAIL,DOWN,2025-03-28 16:58:00
HTTP,UP,2025-05-03 01:37:00
MAIL,DOWN,2025-04-23 12:02:00
DB,DOWN,2025-04-01 21:41:00
DB,UP,2025-03-14 06:22:00
HTTP,DOWN,2025-05-02 23:52:00
AUTH,UP,2025-05-07 16:41:00
MAIL,DOWN,2025-04-04 06:18:00
MAIL,DOWN,2025-03-29 20:04:00
DB,DOWN,2025-04-21 03:42:00
MAIL,UP,2025-03-10 05:30:00
DB,DOWN,2025-03-08 11:09:00
DB,UP,2025-03-08 07:14:00
MAIL,UP,2025-04-08 12:11:00
AUTH,DOWN,2025-03-23 23:52:00
MAIL,UP,2025-03-26 12:36:00
DB,UP,2025-05-15 06:40:00
AUTH,UP,2025-04-19 19:18:00
HTTP,UP,2025-04-24 13:55:00
FTP,DOWN,2025-03-29 06:42:00
FTP,UP,2025-05-13 08:50:00
MAIL,DOWN,2025-04-10 14:47:00
FTP,UP,2025-03-23 10:56:00
HTTP,UP,2025-03-18 23:56:00
HTTP,UP,2025-04-06 13:59:00
MAIL,UP,2025-03-16 13:30:00
MAIL,DOWN,2025-03-29 05:54:00
FTP,DOWN,2025-04-08 16:35:00
HTTP,DOWN,2025-05-04 22:31:00
DB,UP,2025-03-15 12:05:00
MAIL,UP,2025-05-15 15:40:00
AUTH,UP,2025-04-11 00:09:00
FTP,UP,2025-04-12 05:36:00
DB,UP,2025-04-22 03:03:00
HTTP,DOWN,2025-04-26 06:48:00
HTTP,DOWN,2025-03-18 10:40:00
HTTP,UP,2025-04-05 09:58:00
HTTP,DOWN,2025-03-11 11:41:00
MAIL,DOWN,2025-04-18 22:35:00
MAIL,DOWN,2025-04-24 07:37:00
HTTP,DOWN,2025-03-16 10:22:00
HTTP,DOWN,2025-05-06 16:17:00
MAIL,DOWN,2025-03-09 03:26:00
MAIL,UP,2025-04-16 07:50:00
HTTP,DOWN,2025-03-17 13:26:00
AUTH,UP,2025-05-10 10:55:00
AUTH,DOWN,2025-04-08 13:20:00
MAIL,DOWN,2025-04-26 17:05:00
AUTH,UP,2025-05-14 11:10:00
AUTH,UP,2025-03-17 08:33:00
FTP,UP,2025-03-11 18:27:00
AUTH,DOWN,2025-05-14 12:30:00
DB,UP,2025-04-23 18:20:00
FTP,DOWN,2025-03-12 20:09:00
DB,DOWN,2025-04-20 13:16:00
HTTP,UP,2025-04-14 13:13:00
FTP,UP,2025-03-18 15:51:00
FTP,UP,2025-04-24 16:25:00
MAIL,DOWN,2025-03-17 22:53:00
AUTH,DOWN,2025-03-30 02:24:00
MAIL,UP,2025-04-29 16:12:00
DB,DOWN,2025-03-14 20:32:00
FTP,DOWN,2025-03-23 00:03:00
AUTH,UP,2025-04-16 14:15:00
FTP,DOWN,2025-05-08 00:49:00
MAIL,DOWN,2025-04-04 05:32:00
DB,UP,2025-04-09 11:23:00
HTTP,DOWN,2025-05-05 22:47:00
HTTP,UP,2025-04-25 05:50:00
DB,UP,2025-05-16 08:24:00
DB,DOWN,2025-04-06 00:46:00
FTP,DOWN,2025-03-23 19:13:00
MAIL,UP,2025-03-15 05:08:00
HTTP,UP,2025-04-10 07:51:00
AUTH,DOWN,2025-05-06 18:29:00
MAIL,DOWN,2025-05-12 13:05:00
AUTH,DOWN,2025-03-09 12:25:00
AUTH,UP,2025-05-15 13:26:00
MAIL,DOWN,2025-03-31 00:55:00
FTP,UP,2025-05-15 19:13:00
MAIL,UP,2025-04-29 01:54:00
FTP,UP,2025-03-24 05:09:00
HTTP,UP,2025-03-13 16:03:00
MAIL,UP,2025-03-08 09:45:00
AUTH,DOWN,2025-05-14 09:13:00
HTTP,DOWN,2025-03-13 05:50:00
FTP,DOWN,2025-03-24 07:06:00
HTTP,DOWN,2025-05-15 02:27:00
FTP,UP,2025-04-15 07:57:00
MAIL,DOWN,2025-03-15 19:14:00
MAIL,UP,2025-03-26 09:41:00
MAIL,DOWN,2025-05-05 21:06:00
FTP,UP,2025-05-01 12:32:00
AUTH,DOWN,2025-03-26 03:21:00
AUTH,DOWN,2025-05-08 20:46:00
DB,UP,2025-03-13 14:22:00
FTP,DOWN,2025-03-13 13:45:00
AUTH,UP,2025-03-17 03:03:00
MAIL,DOWN,2025-04-24 14:56:00
AUTH,DOWN,2025-03-22 23:45:00
FTP,UP,2025-05-08 05:10:00
AUTH,UP,2025-04-22 22:17:00
FTP,UP,2025-05-12 05:58:00
FTP,UP,2025-03-21 17:01:00
FTP,DOWN,2025-05-07 10:53:00
DB,DOWN,2025-05-08 23:46:00
DB,DOWN,2025-04-07 17:28:00
AUTH,DOWN,2025-03-15 07:33:00
FTP,UP,2025-04-09 00:02:00
FTP,DOWN,2025-03-21 17:35:00
MAIL,DOWN,2025-03-10 13:45:00
HTTP,DOWN,2025-05-15 17:24:00
HTTP,UP,2025-04-24 18:29:00
MAIL,DOWN,2025-05-15 01:54:00
MAIL,UP,2025-05-01 05:17:00
FTP,DOWN,2025-04-17 01:15:00
MAIL,DOWN,2025-03-26 11:10:00
AUTH,DOWN,2025-03-27 11:30:00
MAIL,UP,2025-05-13 14:08:00
DB,UP,2025-05-01 15:24:00
FTP,DOWN,2025-03-14 12:13:00
FTP,UP,2025-04-17 17:18:00
HTTP,DOWN,2025-03-14 02:40:00
AUTH,DOWN,2025-04-05 14:48:00
AUTH,DOWN,2025-03-17 00:44:00
FTP,DOWN,2025-04-20 10:10:00
HTTP,DOWN,2025-03-28 19:12:00
